348573 17283 4.57e-03 0.00e+00 989
310127 981 4.47e-03 0.00e+00 992
287820 13802 4.40e-03 0.00e+00 962
245414 1066 4.40e-03 0.00e+00 977
331602 5743 4.38e-03 0.00e+00 992
377218 3209 4.38e-03 0.00e+00 997
408146 326 4.37e-03 0.00e+00 984
349770 5388 4.28e-03 0.00e+00 989
365435 14984 4.23e-03 0.00e+00 934
284818 17300 4.22e-03 0.00e+00 961
269571 575 4.20e-03 0.00e+00 933
267540 14272 4.18e-03 0.00e+00 999
304236 3208 4.18e-03 0.00e+00 997
344192 12204 4.18e-03 1.00e-03 999
349960 10579 4.16e-03 0.00e+00 966
365775 1337 4.15e-03 1.00e-03 980
276571 7844 4.14e-03 0.00e+00 980
335062 10045 4.13e-03 0.00e+00 948
275493 3464 4.13e-03 1.00e-03 995
298838 11109 4.11e-03 1.00e-03 973
251377 3423 4.10e-03 1.00e-03 940
359512 7058 4.10e-03 1.00e-03 902
370989 1909 6.61e-04 9.00e-03 973
329411 2509 5.38e-04 6.00e-03 991
369647 11261 5.04e-04 1.30e-02 999
245206 3579 4.68e-04 2.80e-02 978
378786 5149 4.54e-04 1.10e-02 997
295033 13218 4.48e-04 1.40e-02 988
280357 4319 4.30e-04 3.00e-02 987
313391 6716 4.24e-04 4.00e-03 994
300692 9 4.22e-04 7.00e-03 910
351059 11336 4.07e-04 3.60e-02 949
323479 688 3.79e-04 9.00e-03 926
397073 983 3.74e-04 8.00e-03 995
356953 17812 3.60e-04 6.00e-03 978
291295 4807 3.40e-04 2.40e-02 934
245907 1170 3.32e-04 1.00e-02 967
259206 6686 3.31e-04 1.70e-02 982
248923 1107 3.26e-04 3.50e-02 969
235933 7235 3.19e-04 2.50e-02 997
403495 6304 3.17e-04 2.10e-02 986
271234 3502 3.01e-04 5.00e-03 985
321203 3975 2.97e-04 2.20e-02 969
356429 13096 2.94e-04 1.30e-02 981
348381 17279 2.93e-04 7.00e-03 926
296027 9903 2.92e-04 1.20e-02 912
336764 3458 2.90e-04 2.50e-02 963
265171 9875 2.88e-04 3.20e-02 984
395590 16787 2.81e-04 2.10e-02 956
255030 2621 2.76e-04 1.00e-02 972
229829 14915 2.71e-04 5.00e-03 914
379140 942 2.68e-04 4.00e-03 948
286758 5671 2.68e-04 4.00e-03 980
398632 3474 2.68e-04 1.70e-02 944
220003 12306 2.60e-04 4.00e-03 991
398698 5130 2.58e-04 6.00e-03 909
319984 5212 2.52e-04 1.90e-02 997
371471 11763 2.49e-04 2.30e-02 908
356213 509 2.42e-04 1.00e-02 998
362469 12403 2.41e-04 3.00e-03 950
339933 2227 2.36e-04 1.20e-02 932
349595 13442 2.33e-04 1.50e-02 983
354901 1425 2.29e-04 9.00e-03 901
351255 5371 2.27e-04 6.00e-03 922
312988 5426 2.24e-04 3.70e-02 949
218032 14742 2.22e-04 9.00e-03 919
311469 15918 2.21e-04 5.00e-03 978
339393 13435 2.21e-04 7.00e-03 981
394624 4947 2.21e-04 1.40e-02 915
296871 18825 2.20e-04 1.60e-02 949
164227 6618 2.17e-04 6.00e-03 994
332049 12937 2.15e-04 2.70e-02 972
260010 4960 2.14e-04 2.20e-02 976
302665 10603 2.14e-04 3.00e-03 950
320866 1637 2.14e-04 8.00e-03 982
292301 10116 2.14e-04 3.30e-02 960
314363 16784 2.13e-04 2.20e-02 922
343925 7907 2.11e-04 2.50e-02 961
263341 9259 2.11e-04 7.00e-03 999
375608 1074 2.10e-04 4.20e-02 902
380150 14205 2.08e-04 1.40e-02 995
331736 12418 2.04e-04 3.70e-02 903
259607 148 2.01e-04 1.30e-02 996
351671 12227 1.99e-04 2.50e-02 937
278175 1811 1.98e-04 1.30e-02 928
337825 6037 1.98e-04 9.00e-03 954
297494 664 1.90e-04 3.80e-02 995
296026 58 1.90e-04 1.30e-02 982
341208 5211 1.89e-04 5.00e-03 983
376500 4540 1.88e-04 3.00e-03 989
220764 6242 1.88e-04 1.30e-02 986
57513 12935 1.86e-04 7.00e-03 953
225831 177 1.86e-04 2.10e-02 998
264436 14840 1.84e-04 5.00e-03 934
353224 11559 1.81e-04 9.00e-03 971
358997 1661 1.73e-04 2.50e-02 932
262186 18786 1.71e-04 4.00e-03 929
387662 686 1.71e-04 3.60e-02 925
371376 9222 1.71e-04 1.50e-02 963
360266 13528 1.71e-04 1.10e-02 936
