314733 17283 7.19e-03 0.00e+00 989
292303 981 7.09e-03 0.00e+00 992
371376 1066 7.05e-03 0.00e+00 977
280357 3209 7.04e-03 0.00e+00 997
394624 5743 7.04e-03 0.00e+00 992
338072 13802 7.03e-03 0.00e+00 962
357721 326 7.00e-03 0.00e+00 984
399168 5388 6.93e-03 0.00e+00 989
370343 17300 6.89e-03 0.00e+00 961
359663 14984 6.89e-03 0.00e+00 934
348573 14272 6.88e-03 0.00e+00 999
356530 575 6.87e-03 0.00e+00 933
403495 3208 6.87e-03 0.00e+00 997
245206 12204 6.85e-03 1.00e-03 999
336764 1337 6.85e-03 1.00e-03 980
314363 10579 6.84e-03 0.00e+00 966
269571 7844 6.84e-03 0.00e+00 980
380150 10045 6.83e-03 0.00e+00 948
362469 3464 6.82e-03 1.00e-03 995
312988 11109 6.80e-03 1.00e-03 973
339393 3423 6.80e-03 1.00e-03 940
380073 7058 6.79e-03 1.00e-03 902
356953 1909 5.53e-04 9.00e-03 973
261233 2509 4.60e-04 7.00e-03 991
162749 11261 4.27e-04 1.30e-02 999
264668 5149 3.78e-04 1.10e-02 997
359497 3579 3.76e-04 4.40e-02 978
341208 9 3.76e-04 7.00e-03 910
364034 13218 3.54e-04 1.90e-02 988
365435 6716 3.53e-04 5.00e-03 994
337383 4319 3.40e-04 3.90e-02 987
369293 983 3.15e-04 1.30e-02 995
349595 688 3.13e-04 1.40e-02 926
357066 17812 3.12e-04 7.00e-03 978
354901 11336 3.10e-04 3.80e-02 949
331736 1170 2.80e-04 1.60e-02 967
264832 4807 2.73e-04 3.50e-02 934
320866 3502 2.63e-04 7.00e-03 985
237527 6304 2.59e-04 2.60e-02 986
226317 6686 2.59e-04 2.40e-02 982
295025 7235 2.58e-04 3.20e-02 997
361359 9903 2.54e-04 1.30e-02 912
358997 17279 2.46e-04 8.00e-03 926
360869 13096 2.41e-04 2.30e-02 981
314807 1107 2.41e-04 4.00e-02 969
398698 3975 2.39e-04 3.00e-02 969
264708 14915 2.36e-04 7.00e-03 914
291759 5130 2.34e-04 1.00e-02 909
337853 942 2.33e-04 4.00e-03 948
304236 3458 2.29e-04 3.50e-02 963
245414 12306 2.26e-04 4.00e-03 991
311469 16787 2.23e-04 2.70e-02 956
294728 9875 2.21e-04 3.90e-02 984
260010 5671 2.19e-04 4.00e-03 980
237289 3474 2.19e-04 2.00e-02 944
349770 11763 2.17e-04 2.20e-02 908
372025 2621 2.17e-04 1.40e-02 972
225831 5212 2.16e-04 2.10e-02 997
362994 2227 2.13e-04 1.20e-02 932
317891 12403 2.02e-04 5.00e-03 950
387699 148 1.99e-04 1.50e-02 996
292301 5371 1.95e-04 6.00e-03 922
329967 509 1.95e-04 1.30e-02 998
359976 10603 1.93e-04 4.00e-03 950
220751 13442 1.93e-04 2.20e-02 983
329411 13435 1.92e-04 8.00e-03 981
380855 1425 1.88e-04 1.20e-02 901
309555 1637 1.87e-04 9.00e-03 982
319279 18825 1.85e-04 1.80e-02 949
427279 9259 1.84e-04 8.00e-03 999
259206 6618 1.82e-04 7.00e-03 994
331746 14742 1.81e-04 1.30e-02 919
362795 15918 1.77e-04 6.00e-03 978
306245 4960 1.77e-04 2.70e-02 976
265800 14205 1.74e-04 1.80e-02 995
250971 58 1.74e-04 1.70e-02 982
239938 4947 1.73e-04 2.20e-02 915
258743 7907 1.72e-04 4.40e-02 961
378786 16784 1.70e-04 2.80e-02 922
226574 12937 1.67e-04 2.90e-02 972
253004 10116 1.67e-04 4.10e-02 960
263056 1811 1.67e-04 1.80e-02 928
231449 4540 1.67e-04 4.00e-03 989
11653 14840 1.66e-04 7.00e-03 934
57513 6037 1.63e-04 1.00e-02 954
300289 1074 1.63e-04 4.80e-02 902
295033 12418 1.62e-04 3.80e-02 903
353224 11559 1.61e-04 9.00e-03 971
395590 13528 1.61e-04 1.30e-02 936
368683 177 1.59e-04 2.40e-02 998
265171 12227 1.57e-04 2.80e-02 937
359512 6242 1.57e-04 2.00e-02 986
363458 5211 1.55e-04 9.00e-03 983
364217 18786 1.54e-04 5.00e-03 929
206249 12935 1.52e-04 1.10e-02 953
356022 11305 1.51e-04 5.00e-03 932
