261267 2751 1.79e-04 1.00e-02
261740 2855 8.99e-05 1.00e-02
264037 3341 1.74e-04 1.00e-02
271348 4065 1.43e-04 1.00e-02
272298 4117 3.39e-04 1.00e-02
292301 5211 1.31e-04 1.00e-02
296026 5531 6.95e-05 1.00e-02
319591 8013 9.06e-05 1.00e-02
339659 10070 4.54e-05 1.00e-02
351391 11519 4.29e-05 1.00e-02
357624 12635 5.55e-05 1.00e-02
365924 14296 5.62e-05 1.00e-02
368450 14709 8.33e-05 1.00e-02
371985 15256 8.56e-05 1.00e-02
372126 15270 6.36e-05 1.00e-02
372136 15271 5.90e-05 1.00e-02
379612 15969 4.47e-05 1.00e-02
387841 16789 3.72e-05 1.00e-02
420040 18188 1.01e-04 1.00e-02
454071 19122 1.90e-04 1.00e-02
455952 19196 9.10e-05 1.00e-02
412 1 1.34e-04 1.10e-02
234590 1287 1.87e-04 1.10e-02
247182 1738 8.56e-05 1.10e-02
255226 2245 4.29e-05 1.10e-02
272190 4106 2.32e-04 1.10e-02
274520 4266 9.23e-05 1.10e-02
290866 5130 2.05e-04 1.10e-02
294728 5371 1.66e-04 1.10e-02
300289 6037 1.38e-04 1.10e-02
323587 8405 3.53e-05 1.10e-02
331602 9202 1.23e-04 1.10e-02
336888 9774 7.08e-05 1.10e-02
340089 10119 1.10e-04 1.10e-02
368226 14678 1.23e-04 1.10e-02
369568 14897 1.65e-05 1.10e-02
427279 18412 9.37e-05 1.10e-02
206544 333 9.24e-05 1.20e-02
221132 702 1.40e-04 1.20e-02
225614 925 9.80e-05 1.20e-02
228534 1037 1.22e-04 1.20e-02
239938 1425 1.58e-04 1.20e-02
240662 1458 5.58e-05 1.20e-02
283558 4732 1.17e-04 1.20e-02
291295 5149 3.21e-04 1.20e-02
292807 5249 1.19e-04 1.20e-02
300589 6062 1.19e-04 1.20e-02
334145 9517 1.05e-04 1.20e-02
362296 13629 9.70e-05 1.20e-02
362469 13673 9.00e-05 1.20e-02
364034 13973 8.58e-05 1.20e-02
364217 14001 5.29e-05 1.20e-02
366729 14437 8.04e-05 1.20e-02
216797 509 1.64e-04 1.30e-02
218548 597 1.36e-04 1.30e-02
229829 1110 5.53e-05 1.30e-02
236826 1323 6.80e-05 1.30e-02
240100 1432 6.54e-05 1.30e-02
243457 1551 1.18e-04 1.30e-02
252321 1996 8.40e-05 1.30e-02
264246 3385 1.39e-04 1.30e-02
284240 4763 8.07e-05 1.30e-02
284878 4801 1.05e-04 1.30e-02
291860 5187 5.51e-05 1.30e-02
314196 7550 4.27e-04 1.30e-02
325663 8603 9.56e-05 1.30e-02
329411 8985 1.31e-04 1.30e-02
338072 9903 2.19e-04 1.30e-02
340797 10199 4.64e-05 1.30e-02
349467 11261 3.66e-04 1.30e-02
358064 12740 9.96e-05 1.30e-02
358983 12935 1.29e-04 1.30e-02
361850 13528 1.43e-04 1.30e-02
366006 14306 9.54e-05 1.30e-02
368683 14742 1.52e-04 1.30e-02
376432 15619 8.83e-05 1.30e-02
382034 16255 9.95e-05 1.30e-02
386439 16667 2.40e-05 1.30e-02
418001 18077 1.08e-04 1.30e-02
221452 722 7.02e-05 1.40e-02
225519 915 9.98e-05 1.40e-02
226730 983 2.67e-04 1.40e-02
255030 2227 1.85e-04 1.40e-02
259607 2585 9.29e-05 1.40e-02
260010 2621 1.79e-04 1.40e-02
273920 4218 5.67e-05 1.40e-02
300692 6073 1.21e-04 1.40e-02
345708 10784 7.33e-05 1.40e-02
357068 12526 1.05e-04 1.40e-02
361173 13399 6.57e-05 1.40e-02
381768 16223 1.20e-04 1.40e-02
396320 17177 9.05e-05 1.40e-02
468267 19434 5.10e-05 1.40e-02
155840 148 1.79e-04 1.50e-02
242104 1489 8.05e-05 1.50e-02
248070 1772 6.37e-05 1.50e-02
265605 3652 9.36e-05 1.50e-02
284116 4757 3.64e-05 1.50e-02
293280 5271 4.25e-05 1.50e-02
306497 6715 6.47e-05 1.50e-02
307508 6827 1.24e-04 1.50e-02
315130 7620 1.80e-04 1.50e-02
345055 10711 7.52e-05 1.50e-02
345873 10807 8.34e-05 1.50e-02
352608 11682 1.33e-04 1.50e-02
357066 12524 7.38e-05 1.50e-02
370517 15053 7.82e-05 1.50e-02
404833 17526 4.80e-05 1.50e-02
471921 19528 4.82e-05 1.50e-02
215631 383 5.22e-05 1.60e-02
220764 688 2.64e-04 1.60e-02
257248 2374 1.01e-04 1.60e-02
263621 3251 1.26e-04 1.60e-02
272371 4126 1.21e-04 1.60e-02
286070 4863 3.19e-05 1.60e-02
349891 11323 5.10e-05 1.60e-02
353874 11853 1.22e-04 1.60e-02
363840 13943 9.34e-05 1.60e-02
365048 14159 9.60e-05 1.60e-02
385834 16583 2.10e-04 1.60e-02
397598 17235 2.87e-05 1.60e-02
403495 17473 7.93e-05 1.60e-02
421725 18265 7.69e-05 1.60e-02
458149 19273 1.02e-04 1.60e-02
217381 548 7.30e-05 1.70e-02
229270 1077 1.46e-04 1.70e-02
265944 3700 1.19e-04 1.70e-02
268296 3886 1.24e-04 1.70e-02
269848 3988 8.19e-05 1.70e-02
278175 4422 8.95e-05 1.70e-02
281830 4619 8.28e-05 1.70e-02
299443 5933 8.69e-05 1.70e-02
314649 7584 9.82e-05 1.70e-02
335062 9636 7.41e-05 1.70e-02
351706 11565 1.01e-04 1.70e-02
352035 11601 1.05e-04 1.70e-02
353072 11742 7.46e-05 1.70e-02
355988 12299 1.01e-04 1.70e-02
358501 12829 6.59e-05 1.70e-02
367668 14596 3.56e-05 1.70e-02
383672 16391 6.70e-05 1.70e-02
396163 17170 7.79e-05 1.70e-02
455951 19195 2.89e-05 1.70e-02
6053 30 8.12e-05 1.80e-02
11653 58 1.53e-04 1.80e-02
54666 115 1.03e-04 1.80e-02
229319 1083 9.56e-05 1.80e-02
233242 1227 1.98e-04 1.80e-02
248923 1811 1.42e-04 1.80e-02
250092 1869 9.29e-05 1.80e-02
257264 2377 5.28e-05 1.80e-02
261733 2852 1.12e-04 1.80e-02
273430 4197 1.29e-04 1.80e-02
275015 4298 9.19e-05 1.80e-02
291700 5179 1.20e-04 1.80e-02
323479 8396 1.04e-04 1.80e-02
339393 10044 7.64e-05 1.80e-02
349588 11280 1.14e-04 1.80e-02
373487 15368 5.76e-05 1.80e-02
377083 15690 1.23e-04 1.80e-02
378118 15798 3.14e-05 1.80e-02
381698 16214 3.89e-05 1.80e-02
417404 18029 8.92e-05 1.80e-02
446479 18928 2.58e-05 1.80e-02
447173 18944 9.06e-05 1.80e-02
453129 19103 8.66e-05 1.80e-02
9530 51 9.45e-05 1.90e-02
233946 1256 9.17e-05 1.90e-02
262461 3026 9.51e-05 1.90e-02
263864 3302 9.35e-05 1.90e-02
264938 3523 9.18e-05 1.90e-02
301924 6219 4.87e-05 1.90e-02
302216 6250 6.89e-05 1.90e-02
331736 9222 1.26e-04 1.90e-02
333363 9412 3.04e-04 1.90e-02
333994 9492 1.16e-04 1.90e-02
339587 10064 6.07e-05 1.90e-02
348472 11124 3.78e-05 1.90e-02
354901 12055 1.00e-04 1.90e-02
355470 12189 6.02e-05 1.90e-02
360163 13191 1.17e-04 1.90e-02
364028 13972 7.71e-05 1.90e-02
365380 14205 1.48e-04 1.90e-02
369440 14873 4.55e-05 1.90e-02
378517 15857 1.07e-04 1.90e-02
395323 17131 7.20e-05 1.90e-02
441691 18825 1.56e-04 1.90e-02
237536 1346 1.73e-05 2.00e-02
256458 2317 1.04e-04 2.00e-02
257627 2402 8.23e-05 2.00e-02
261514 2802 6.60e-05 2.00e-02
262888 3108 7.21e-05 2.00e-02
263461 3232 4.50e-05 2.00e-02
271751 4088 4.48e-05 2.00e-02
291759 5183 3.90e-05 2.00e-02
296027 5532 7.47e-05 2.00e-02
304236 6481 6.86e-05 2.00e-02
321334 8184 7.28e-05 2.00e-02
328968 8936 1.07e-04 2.00e-02
330959 9139 4.18e-05 2.00e-02
331746 9225 8.87e-05 2.00e-02
341479 10286 3.78e-05 2.00e-02
354394 11919 1.41e-04 2.00e-02
354932 12065 1.30e-04 2.00e-02
357643 12639 5.87e-05 2.00e-02
358092 12745 6.02e-05 2.00e-02
358784 12886 9.04e-05 2.00e-02
360216 13206 1.00e-04 2.00e-02
363873 13947 1.63e-05 2.00e-02
364271 14016 8.78e-05 2.00e-02
370571 15064 1.27e-04 2.00e-02
378485 15849 1.11e-04 2.00e-02
393566 17052 1.03e-04 2.00e-02
401513 17391 7.01e-05 2.00e-02
408146 17652 1.20e-04 2.00e-02
231449 1170 2.37e-04 2.10e-02
246949 1725 4.18e-05 2.10e-02
251377 1935 4.32e-05 2.10e-02
261233 2742 9.60e-05 2.10e-02
264381 3409 9.94e-05 2.10e-02
282561 4678 1.54e-04 2.10e-02
285379 4828 1.50e-04 2.10e-02
293276 5270 2.51e-05 2.10e-02
295897 5506 5.80e-04 2.10e-02
296511 5614 9.99e-05 2.10e-02
308938 6994 1.93e-04 2.10e-02
315768 7676 9.07e-05 2.10e-02
321731 8229 4.94e-05 2.10e-02
328150 8843 6.68e-05 2.10e-02
328511 8890 6.26e-05 2.10e-02
329200 8962 6.35e-05 2.10e-02
333496 9424 7.62e-05 2.10e-02
347979 11061 1.09e-04 2.10e-02
360266 13218 2.93e-04 2.10e-02
360312 13230 4.86e-05 2.10e-02
361502 13457 3.80e-05 2.10e-02
362413 13663 1.10e-04 2.10e-02
363603 13899 8.31e-05 2.10e-02
363976 13960 6.39e-05 2.10e-02
365931 14298 4.26e-05 2.10e-02
372295 15290 1.79e-04 2.10e-02
386884 16717 1.59e-04 2.10e-02
396538 17185 6.11e-05 2.10e-02
402414 17430 4.62e-05 2.10e-02
419485 18159 1.40e-05 2.10e-02
233202 1226 1.80e-04 2.20e-02
264708 3474 1.84e-04 2.20e-02
269051 3932 7.61e-05 2.20e-02
281834 4620 5.56e-05 2.20e-02
283635 4735 8.62e-05 2.20e-02
284245 4764 2.02e-05 2.20e-02
292303 5212 1.85e-04 2.20e-02
295101 5403 4.74e-05 2.20e-02
301219 6128 4.01e-05 2.20e-02
302150 6242 1.32e-04 2.20e-02
302234 6254 7.26e-05 2.20e-02
308610 6956 9.05e-05 2.20e-02
310127 7124 1.22e-04 2.20e-02
325775 8613 6.23e-05 2.20e-02
331172 9155 8.32e-05 2.20e-02
351686 11562 5.47e-04 2.20e-02
353224 11763 1.87e-04 2.20e-02
356213 12350 7.56e-05 2.20e-02
375829 15555 4.58e-05 2.20e-02
383630 16389 3.08e-05 2.20e-02
200676 286 6.22e-05 2.30e-02
216336 472 7.85e-05 2.30e-02
222823 833 8.25e-05 2.30e-02
223190 854 4.27e-05 2.30e-02
229134 1065 4.57e-05 2.30e-02
236850 1324 1.40e-04 2.30e-02
259339 2560 6.54e-05 2.30e-02
263851 3299 8.95e-05 2.30e-02
263867 3303 6.14e-05 2.30e-02
305372 6588 1.25e-04 2.30e-02
308541 6944 2.41e-04 2.30e-02
316328 7717 1.03e-04 2.30e-02
319308 7990 3.94e-05 2.30e-02
319984 8049 8.33e-05 2.30e-02
324173 8463 1.92e-04 2.30e-02
335041 9631 1.91e-05 2.30e-02
339960 10109 5.03e-05 2.30e-02
342215 10393 6.79e-05 2.30e-02
348573 11134 9.32e-05 2.30e-02
358802 12892 6.70e-05 2.30e-02
359151 12969 6.82e-05 2.30e-02
367064 14493 4.80e-05 2.30e-02
377218 15697 8.73e-05 2.30e-02
395473 17139 7.49e-05 2.30e-02
405533 17549 3.48e-05 2.30e-02
417517 18038 1.27e-04 2.30e-02
431445 18566 1.23e-04 2.30e-02
468354 19440 7.31e-05 2.30e-02
162749 177 1.36e-04 2.40e-02
200691 287 9.38e-05 2.40e-02
215773 393 2.86e-05 2.40e-02
234347 1278 7.79e-05 2.40e-02
239223 1397 7.28e-05 2.40e-02
271234 4059 5.43e-05 2.40e-02
292579 5237 3.06e-05 2.40e-02
295598 5460 1.00e-04 2.40e-02
299855 5975 8.67e-05 2.40e-02
300747 6077 4.82e-05 2.40e-02
317310 7802 8.26e-05 2.40e-02
333122 9383 3.32e-05 2.40e-02
343318 10510 9.44e-05 2.40e-02
345771 10792 8.15e-05 2.40e-02
356024 12307 5.19e-05 2.40e-02
356832 12474 1.16e-04 2.40e-02
358430 12814 1.20e-04 2.40e-02
368632 14733 1.08e-04 2.40e-02
370989 15116 7.33e-05 2.40e-02
379865 15994 8.94e-05 2.40e-02
244364 1594 5.85e-05 2.50e-02
244869 1622 9.62e-05 2.50e-02
249750 1853 1.11e-04 2.50e-02
251372 1934 3.22e-05 2.50e-02
252723 2033 1.15e-04 2.50e-02
261917 2900 6.15e-05 2.50e-02
290597 5115 9.63e-05 2.50e-02
318355 7896 6.88e-05 2.50e-02
322421 8295 1.09e-04 2.50e-02
327513 8773 8.58e-05 2.50e-02
330190 9062 1.46e-05 2.50e-02
344782 10678 4.82e-05 2.50e-02
349967 11337 2.46e-05 2.50e-02
351255 11501 1.11e-04 2.50e-02
361405 13442 1.63e-04 2.50e-02
365256 14190 5.64e-05 2.50e-02
376914 15669 7.04e-05 2.50e-02
385806 16581 7.51e-05 2.50e-02
388902 16836 4.36e-05 2.50e-02
457386 19240 3.65e-05 2.50e-02
217407 551 4.77e-05 2.60e-02
235933 1314 4.47e-05 2.60e-02
263125 3166 1.15e-04 2.60e-02
287641 4947 1.43e-04 2.60e-02
294053 5331 8.46e-05 2.60e-02
300134 6013 9.35e-05 2.60e-02
341208 10255 1.16e-04 2.60e-02
347195 10960 2.35e-05 2.60e-02
347433 10989 2.23e-05 2.60e-02
365318 14198 4.10e-05 2.60e-02
366095 14320 6.76e-05 2.60e-02
370128 15000 6.59e-05 2.60e-02
370343 15028 1.01e-04 2.60e-02
385361 16545 4.58e-05 2.60e-02
386341 16655 2.74e-05 2.60e-02
445688 18912 5.17e-05 2.60e-02
471417 19509 5.23e-05 2.60e-02
215838 401 5.64e-05 2.70e-02
253255 2089 7.21e-05 2.70e-02
255084 2232 9.45e-05 2.70e-02
263635 3253 8.13e-05 2.70e-02
276571 4376 9.17e-05 2.70e-02
283916 4745 1.06e-04 2.70e-02
287820 4960 1.49e-04 2.70e-02
295600 5461 1.13e-04 2.70e-02
296585 5628 1.95e-04 2.70e-02
302665 6304 2.18e-04 2.70e-02
319279 7986 3.91e-05 2.70e-02
321537 8210 4.03e-05 2.70e-02
354006 11869 3.94e-05 2.70e-02
354950 12068 1.03e-04 2.70e-02
356346 12377 2.20e-04 2.70e-02
359663 13096 2.02e-04 2.70e-02
364016 13970 8.26e-05 2.70e-02
366493 14396 3.13e-05 2.70e-02
376800 15654 5.01e-05 2.70e-02
396915 17204 5.74e-05 2.70e-02
428864 18464 3.25e-05 2.70e-02
472710 19549 4.31e-05 2.70e-02
216341 474 1.06e-04 2.80e-02
237014 1330 1.18e-04 2.80e-02
248071 1773 5.67e-05 2.80e-02
251973 1971 5.30e-05 2.80e-02
267436 3819 4.45e-05 2.80e-02
282091 4642 1.19e-04 2.80e-02
291416 5151 4.53e-05 2.80e-02
304822 6539 4.95e-05 2.80e-02
306565 6725 8.03e-05 2.80e-02
314363 7558 5.23e-05 2.80e-02
332256 9286 9.74e-05 2.80e-02
346402 10867 5.37e-05 2.80e-02
349884 11321 1.95e-05 2.80e-02
368544 14723 2.35e-05 2.80e-02
370115 14996 6.43e-05 2.80e-02
387662 16784 1.41e-04 2.80e-02
410626 17746 3.75e-05 2.80e-02
410926 17763 2.57e-05 2.80e-02
445175 18904 1.15e-04 2.80e-02
473036 19565 1.09e-04 2.80e-02
227868 1015 8.12e-05 2.90e-02
230990 1152 7.79e-05 2.90e-02
235521 1309 3.70e-05 2.90e-02
241125 1471 9.95e-05 2.90e-02
253408 2104 1.24e-04 2.90e-02
258317 2465 1.43e-04 2.90e-02
263816 3293 1.11e-04 2.90e-02
266376 3740 1.11e-04 2.90e-02
276927 4394 7.97e-05 2.90e-02
307235 6798 5.42e-05 2.90e-02
314897 7597 6.58e-05 2.90e-02
318799 7931 5.28e-05 2.90e-02
329967 9042 1.05e-04 2.90e-02
336832 9767 5.72e-05 2.90e-02
344460 10641 9.39e-05 2.90e-02
354490 11935 1.08e-04 2.90e-02
360262 13217 6.03e-05 2.90e-02
361125 13392 2.79e-04 2.90e-02
370381 15034 9.59e-05 2.90e-02
380855 16098 4.13e-05 2.90e-02
386502 16680 5.37e-05 2.90e-02
416293 17973 1.12e-04 2.90e-02
219660 653 4.98e-05 3.00e-02
262662 3070 6.07e-05 3.00e-02
263087 3154 6.02e-05 3.00e-02
264033 3339 1.23e-04 3.00e-02
271015 4055 4.56e-05 3.00e-02
277554 4410 3.18e-05 3.00e-02
281030 4570 4.32e-05 3.00e-02
306697 6739 8.54e-05 3.00e-02
324742 8518 2.05e-05 3.00e-02
339933 10105 8.70e-05 3.00e-02
345789 10797 2.41e-05 3.00e-02
355627 12227 1.30e-04 3.00e-02
357103 12536 5.82e-05 3.00e-02
358997 12937 1.39e-04 3.00e-02
360806 13322 7.28e-05 3.00e-02
362994 13784 8.08e-05 3.00e-02
442308 18845 6.10e-05 3.00e-02
219368 635 7.71e-05 3.10e-02
246657 1709 1.10e-04 3.10e-02
254722 2196 6.08e-05 3.10e-02
269159 3943 4.23e-05 3.10e-02
285930 4854 8.96e-05 3.10e-02
296754 5651 6.55e-05 3.10e-02
306245 6686 2.13e-04 3.10e-02
314414 7562 9.35e-05 3.10e-02
343990 10584 4.61e-05 3.10e-02
345555 10769 8.14e-05 3.10e-02
346827 10915 1.05e-04 3.10e-02
350937 11463 7.41e-05 3.10e-02
358335 12799 1.21e-04 3.10e-02
364076 13979 1.15e-04 3.10e-02
371376 15172 8.28e-05 3.10e-02
387941 16797 9.15e-05 3.10e-02
411658 17794 6.87e-05 3.10e-02
437940 18732 1.16e-04 3.10e-02
206513 331 3.41e-05 3.20e-02
217426 554 7.15e-05 3.20e-02
221972 759 1.80e-04 3.20e-02
225740 937 9.91e-05 3.20e-02
231454 1171 1.12e-04 3.20e-02
237527 1344 7.95e-05 3.20e-02
265986 3711 1.16e-04 3.20e-02
285928 4853 1.41e-04 3.20e-02
286332 4875 6.79e-05 3.20e-02
304586 6516 5.16e-05 3.20e-02
337212 9805 5.52e-05 3.20e-02
357721 12656 9.82e-05 3.20e-02
358358 12800 5.23e-05 3.20e-02
387699 16787 1.86e-04 3.20e-02
390020 16893 5.40e-05 3.20e-02
421655 18262 8.31e-05 3.20e-02
428220 18438 4.91e-05 3.20e-02
429399 18489 3.71e-05 3.20e-02
450353 19003 9.33e-05 3.20e-02
470240 19481 4.24e-05 3.20e-02
224237 882 1.60e-04 3.30e-02
228434 1027 8.68e-05 3.30e-02
239367 1402 1.73e-05 3.30e-02
291532 5158 7.68e-05 3.30e-02
293805 5308 2.82e-05 3.30e-02
302120 6240 4.91e-05 3.30e-02
309606 7067 3.02e-05 3.30e-02
320084 8060 8.97e-05 3.30e-02
322242 8277 3.83e-05 3.30e-02
336764 9756 6.75e-05 3.30e-02
337056 9790 5.84e-05 3.30e-02
354566 11955 8.73e-05 3.30e-02
355580 12215 5.70e-05 3.30e-02
361151 13395 1.45e-04 3.30e-02
362187 13610 3.48e-05 3.30e-02
369816 14943 4.72e-05 3.30e-02
375608 15533 5.82e-05 3.30e-02
408526 17662 6.12e-05 3.30e-02
8938 47 3.76e-05 3.40e-02
216117 434 1.08e-04 3.40e-02
220616 682 7.67e-05 3.40e-02
222145 775 6.19e-05 3.40e-02
233826 1251 2.90e-05 3.40e-02
265195 3584 3.41e-05 3.40e-02
267814 3840 7.37e-05 3.40e-02
268704 3911 9.85e-05 3.40e-02
284818 4799 5.70e-05 3.40e-02
303231 6374 7.20e-05 3.40e-02
320493 8104 5.65e-05 3.40e-02
320866 8140 9.93e-05 3.40e-02
345868 10806 5.98e-05 3.40e-02
356708 12454 3.90e-05 3.40e-02
363079 13800 6.24e-05 3.40e-02
364597 14068 4.65e-05 3.40e-02
385432 16548 6.88e-05 3.40e-02
414904 17905 2.69e-05 3.40e-02
227667 1011 8.48e-05 3.50e-02
244336 1592 3.74e-05 3.50e-02
261783 2866 4.83e-05 3.50e-02
263056 3146 4.91e-05 3.50e-02
269980 3997 7.86e-05 3.50e-02
280346 4538 6.38e-05 3.50e-02
286758 4903 7.18e-05 3.50e-02
318820 7933 7.26e-05 3.50e-02
334958 9617 2.30e-05 3.50e-02
345492 10763 4.76e-05 3.50e-02
348019 11066 7.74e-05 3.50e-02
356694 12452 1.09e-04 3.50e-02
357153 12552 6.70e-05 3.50e-02
359052 12952 3.28e-05 3.50e-02
359504 13051 7.80e-05 3.50e-02
363827 13940 1.37e-04 3.50e-02
365830 14280 5.62e-05 3.50e-02
406478 17599 3.30e-05 3.50e-02
432034 18590 2.59e-05 3.50e-02
441410 18819 2.36e-05 3.50e-02
455469 19174 6.27e-05 3.50e-02
57513 123 3.95e-05 3.60e-02
176195 219 6.97e-05 3.60e-02
222248 782 6.45e-05 3.60e-02
241261 1473 9.69e-05 3.60e-02
263372 3216 4.04e-05 3.60e-02
269571 3975 2.00e-04 3.60e-02
