400175 17343 3.52e-04
298125 5798 3.47e-04
335153 9647 3.43e-04
289153 5026 3.40e-04
277541 4409 3.40e-04
284981 4807 3.40e-04
346671 10900 3.34e-04
396704 17195 3.33e-04
231449 1170 3.32e-04
306245 6686 3.31e-04
366563 14409 3.27e-04
302961 6341 3.27e-04
229794 1107 3.26e-04
356346 12377 3.24e-04
311032 7235 3.19e-04
253792 2129 3.18e-04
302665 6304 3.17e-04
361423 13446 3.17e-04
272317 4118 3.16e-04
371067 15126 3.15e-04
332454 9310 3.14e-04
298910 5873 3.13e-04
329623 9008 3.11e-04
262269 2976 3.10e-04
221930 756 3.07e-04
344456 10640 3.06e-04
241052 1469 3.05e-04
392718 17014 3.02e-04
264832 3502 3.01e-04
252486 2006 3.00e-04
229277 1078 3.00e-04
439189 18771 2.99e-04
227378 999 2.99e-04
324806 8526 2.98e-04
387176 16745 2.98e-04
269571 3975 2.97e-04
272190 4106 2.94e-04
353483 11794 2.94e-04
359663 13096 2.94e-04
303830 6439 2.94e-04
361021 13367 2.93e-04
398632 17279 2.93e-04
307786 6862 2.92e-04
338072 9903 2.92e-04
324173 8463 2.92e-04
385834 16583 2.91e-04
264657 3458 2.90e-04
394932 17118 2.89e-04
354558 11953 2.89e-04
337825 9875 2.88e-04
309591 7064 2.86e-04
288135 4982 2.85e-04
296585 5628 2.82e-04
387699 16787 2.81e-04
314458 7566 2.80e-04
234590 1287 2.78e-04
264380 3408 2.76e-04
260010 2621 2.76e-04
369647 14915 2.71e-04
368438 14707 2.69e-04
256078 2282 2.69e-04
225831 942 2.68e-04
296871 5671 2.68e-04
264708 3474 2.68e-04
263253 3190 2.67e-04
264705 3473 2.65e-04
355645 12231 2.65e-04
361824 13524 2.64e-04
286301 4872 2.62e-04
224784 890 2.62e-04
263923 3311 2.62e-04
356022 12306 2.60e-04
364898 14131 2.60e-04
344789 10680 2.59e-04
290866 5130 2.58e-04
233202 1226 2.56e-04
308938 6994 2.56e-04
265431 3624 2.54e-04
359211 12977 2.54e-04
292303 5212 2.52e-04
233242 1227 2.51e-04
359719 13113 2.51e-04
353224 11763 2.49e-04
371236 15154 2.48e-04
419851 18176 2.47e-04
367869 14626 2.47e-04
264498 3433 2.46e-04
347942 11057 2.45e-04
341044 10234 2.43e-04
343204 10495 2.43e-04
261769 2862 2.43e-04
312652 7417 2.43e-04
216797 509 2.42e-04
366488 14395 2.41e-04
356438 12403 2.41e-04
327801 8805 2.41e-04
428924 18466 2.41e-04
261799 2870 2.40e-04
221972 759 2.40e-04
262719 3076 2.39e-04
386884 16717 2.39e-04
262367 2998 2.39e-04
263798 3290 2.39e-04
297185 5702 2.37e-04
422753 18297 2.37e-04
268035 3858 2.36e-04
363641 13907 2.36e-04
255030 2227 2.36e-04
318631 7917 2.35e-04
266970 3780 2.35e-04
285928 4853 2.34e-04
264065 3348 2.34e-04
361405 13442 2.33e-04
261267 2751 2.33e-04
265773 3679 2.33e-04
282397 4663 2.32e-04
454071 19122 2.31e-04
264972 3529 2.30e-04
337459 9837 2.30e-04
364687 14086 2.30e-04
239938 1425 2.29e-04
232607 1203 2.29e-04
224237 882 2.28e-04
227507 1004 2.27e-04
294728 5371 2.27e-04
215882 404 2.26e-04
315130 7620 2.24e-04
363092 13803 2.24e-04
295256 5426 2.24e-04
384273 16445 2.22e-04
350720 11439 2.22e-04
388001 16801 2.22e-04
368683 14742 2.22e-04
379140 15918 2.21e-04
361359 13435 2.21e-04
225275 898 2.21e-04
287641 4947 2.21e-04
265023 3542 2.21e-04
441691 18825 2.20e-04
321584 8214 2.20e-04
265715 3664 2.19e-04
201979 291 2.18e-04
304915 6549 2.17e-04
305651 6618 2.17e-04
358997 12937 2.15e-04
354932 12065 2.15e-04
287820 4960 2.14e-04
344192 10603 2.14e-04
348611 11140 2.14e-04
245414 1637 2.14e-04
340019 10116 2.14e-04
355317 12155 2.13e-04
387662 16784 2.13e-04
248572 1798 2.12e-04
417980 18076 2.12e-04
355890 12274 2.12e-04
318472 7907 2.11e-04
331514 9191 2.11e-04
332049 9259 2.11e-04
354394 11919 2.11e-04
258317 2465 2.11e-04
229264 1074 2.10e-04
363822 13937 2.09e-04
329357 8978 2.08e-04
365380 14205 2.08e-04
452780 19092 2.08e-04
269886 3992 2.07e-04
386331 16654 2.07e-04
262903 3114 2.06e-04
347890 11047 2.05e-04
368699 14747 2.05e-04
356530 12418 2.04e-04
408695 17669 2.04e-04
417517 18038 2.02e-04
321805 8237 2.02e-04
378702 15871 2.02e-04
340937 10217 2.02e-04
225474 912 2.02e-04
312735 7432 2.01e-04
155840 148 2.01e-04
264818 3498 2.01e-04
358525 12835 2.01e-04
285379 4828 2.01e-04
362649 13713 2.00e-04
372088 15264 2.00e-04
317272 7799 2.00e-04
390651 16915 1.99e-04
401399 17382 1.99e-04
355627 12227 1.99e-04
361151 13395 1.99e-04
363763 13927 1.98e-04
248923 1811 1.98e-04
300289 6037 1.98e-04
342278 10401 1.97e-04
364805 14113 1.97e-04
351273 11503 1.97e-04
268171 3876 1.96e-04
348461 11121 1.96e-04
362576 13694 1.96e-04
353874 11853 1.96e-04
257570 2395 1.95e-04
369375 14858 1.95e-04
276072 4345 1.95e-04
310036 7112 1.95e-04
447378 18946 1.95e-04
257904 2429 1.94e-04
378699 15870 1.94e-04
229270 1077 1.94e-04
290378 5098 1.94e-04
346839 10917 1.94e-04
358335 12799 1.93e-04
267163 3798 1.93e-04
247207 1741 1.91e-04
393312 17039 1.91e-04
302486 6277 1.91e-04
281043 4573 1.91e-04
282561 4678 1.90e-04
220003 664 1.90e-04
228928 1059 1.90e-04
11653 58 1.90e-04
369581 14903 1.89e-04
292301 5211 1.89e-04
357306 12577 1.89e-04
280357 4540 1.88e-04
410294 17733 1.88e-04
414303 17882 1.88e-04
302150 6242 1.88e-04
333685 9449 1.88e-04
372295 15290 1.88e-04
324740 8516 1.87e-04
249071 1828 1.87e-04
358983 12935 1.86e-04
221130 701 1.86e-04
273430 4197 1.86e-04
212015 361 1.86e-04
162749 177 1.86e-04
295137 5411 1.85e-04
378485 15849 1.84e-04
369293 14840 1.84e-04
278616 4450 1.84e-04
403397 17468 1.84e-04
366620 14418 1.83e-04
264246 3385 1.83e-04
314949 7602 1.83e-04
256010 2278 1.83e-04
357130 12546 1.83e-04
365012 14152 1.83e-04
307508 6827 1.83e-04
259808 2602 1.83e-04
218548 597 1.82e-04
339824 10090 1.82e-04
340944 10219 1.82e-04
351671 11559 1.81e-04
358867 12909 1.81e-04
231509 1176 1.81e-04
352608 11682 1.81e-04
241453 1480 1.81e-04
281537 4605 1.80e-04
270142 4006 1.80e-04
305260 6581 1.80e-04
387123 16742 1.80e-04
343745 10560 1.79e-04
398655 17281 1.79e-04
256646 2334 1.79e-04
243924 1570 1.79e-04
391676 16965 1.79e-04
379110 15915 1.78e-04
408617 17666 1.78e-04
407509 17633 1.77e-04
353679 11823 1.77e-04
360270 13221 1.77e-04
268296 3886 1.77e-04
324105 8457 1.77e-04
236850 1324 1.76e-04
216200 451 1.76e-04
324856 8532 1.76e-04
378323 15824 1.76e-04
260600 2677 1.76e-04
293288 5272 1.76e-04
430432 18531 1.75e-04
401445 17385 1.75e-04
222286 791 1.75e-04
358994 12936 1.75e-04
348786 11165 1.74e-04
264033 3339 1.74e-04
302564 6286 1.74e-04
418447 18094 1.74e-04
205890 323 1.74e-04
263621 3251 1.73e-04
263754 3282 1.73e-04
358921 12921 1.73e-04
245907 1661 1.73e-04
232564 1201 1.73e-04
376204 15592 1.73e-04
367220 14525 1.73e-04
381105 16138 1.72e-04
263238 3185 1.72e-04
253408 2104 1.72e-04
305372 6588 1.72e-04
262623 3057 1.72e-04
232014 1190 1.72e-04
308176 6903 1.72e-04
330382 9089 1.72e-04
370571 15064 1.72e-04
382423 16290 1.72e-04
237014 1330 1.71e-04
440045 18786 1.71e-04
220751 686 1.71e-04
331736 9222 1.71e-04
437940 18732 1.71e-04
362413 13663 1.71e-04
264037 3341 1.71e-04
361850 13528 1.71e-04
445175 18904 1.70e-04
246657 1709 1.70e-04
346155 10843 1.70e-04
265970 3707 1.70e-04
305355 6587 1.69e-04
360163 13191 1.69e-04
5257 19 1.69e-04
282091 4642 1.69e-04
252723 2033 1.69e-04
325875 8624 1.69e-04
367623 14586 1.69e-04
356946 12495 1.68e-04
410076 17725 1.68e-04
257290 2380 1.68e-04
263125 3166 1.68e-04
295600 5461 1.68e-04
329411 8985 1.68e-04
356825 12472 1.67e-04
311405 7277 1.67e-04
341208 10255 1.67e-04
371594 15205 1.67e-04
331602 9202 1.67e-04
385721 16573 1.67e-04
340089 10119 1.67e-04
310219 7135 1.66e-04
261405 2778 1.66e-04
374467 15464 1.66e-04
52754 109 1.66e-04
354923 12062 1.65e-04
303507 6404 1.65e-04
231454 1171 1.65e-04
358022 12732 1.65e-04
337853 9880 1.65e-04
248150 1782 1.65e-04
223095 846 1.65e-04
419361 18145 1.64e-04
351410 11522 1.64e-04
222330 797 1.64e-04
293813 5309 1.64e-04
256458 2317 1.64e-04
289228 5028 1.64e-04
288266 4991 1.64e-04
416293 17973 1.64e-04
265986 3711 1.64e-04
310127 7124 1.63e-04
361554 13467 1.63e-04
262878 3105 1.63e-04
283558 4732 1.63e-04
275815 4333 1.63e-04
221132 702 1.62e-04
342952 10468 1.62e-04
349588 11280 1.62e-04
293328 5275 1.62e-04
339484 10054 1.62e-04
356832 12474 1.62e-04
441875 18830 1.62e-04
363115 13805 1.62e-04
244741 1616 1.62e-04
261207 2738 1.61e-04
334448 9556 1.61e-04
286355 4878 1.61e-04
368632 14733 1.61e-04
312126 7356 1.61e-04
349770 11305 1.61e-04
358548 12841 1.61e-04
384610 16481 1.61e-04
320171 8065 1.61e-04
311005 7231 1.61e-04
261233 2742 1.61e-04
356694 12452 1.61e-04
363827 13940 1.60e-04
416706 17988 1.60e-04
368884 14779 1.60e-04
296511 5614 1.60e-04
264896 3513 1.60e-04
291700 5179 1.60e-04
222390 803 1.60e-04
297784 5770 1.60e-04
334300 9539 1.60e-04
357025 12516 1.60e-04
363799 13933 1.59e-04
296464 5601 1.59e-04
300093 6002 1.59e-04
378517 15857 1.59e-04
228938 1061 1.58e-04
324648 8509 1.58e-04
259089 2542 1.58e-04
264399 3413 1.58e-04
358151 12758 1.58e-04
339007 9996 1.58e-04
262415 3009 1.58e-04
326366 8669 1.58e-04
228534 1037 1.58e-04
417401 18028 1.57e-04
312999 7450 1.57e-04
219070 607 1.57e-04
316674 7749 1.57e-04
376176 15588 1.57e-04
320935 8148 1.57e-04
448165 18964 1.57e-04
353472 11792 1.56e-04
367658 14594 1.56e-04
262039 2921 1.56e-04
254235 2160 1.56e-04
242152 1491 1.56e-04
333037 9379 1.56e-04
264316 3396 1.56e-04
360869 13334 1.56e-04
367013 14486 1.56e-04
361918 13546 1.56e-04
339992 10112 1.56e-04
343027 10477 1.55e-04
269122 3938 1.55e-04
431445 18566 1.55e-04
265132 3571 1.55e-04
296545 5621 1.55e-04
420194 18197 1.55e-04
322421 8295 1.55e-04
382595 16304 1.55e-04
364801 14111 1.55e-04
473036 19565 1.55e-04
309572 7062 1.54e-04
261693 2841 1.54e-04
340278 10136 1.54e-04
333994 9492 1.54e-04
297323 5722 1.54e-04
360216 13206 1.54e-04
356953 12497 1.54e-04
254963 2222 1.54e-04
318687 7924 1.54e-04
384144 16426 1.54e-04
360165 13192 1.54e-04
351209 11495 1.54e-04
338345 9931 1.54e-04
297261 5710 1.54e-04
300692 6073 1.54e-04
347979 11061 1.54e-04
345774 10795 1.54e-04
249750 1853 1.54e-04
430684 18538 1.54e-04
283916 4745 1.54e-04
295688 5474 1.53e-04
363019 13788 1.53e-04
321746 8234 1.53e-04
329647 9010 1.53e-04
354901 12055 1.53e-04
218388 593 1.53e-04
297785 5771 1.53e-04
302967 6342 1.53e-04
285667 4839 1.53e-04
331327 9169 1.52e-04
381293 16164 1.52e-04
254286 2163 1.52e-04
270349 4022 1.52e-04
358211 12772 1.52e-04
216341 474 1.52e-04
377083 15690 1.51e-04
271348 4065 1.51e-04
166244 187 1.51e-04
322775 8327 1.51e-04
304286 6485 1.51e-04
263895 3305 1.51e-04
164227 182 1.51e-04
215659 385 1.51e-04
313490 7487 1.51e-04
264903 3514 1.50e-04
412 1 1.50e-04
341551 10298 1.50e-04
351255 11501 1.50e-04
274335 4249 1.50e-04
261733 2852 1.50e-04
234310 1276 1.50e-04
283195 4709 1.49e-04
364163 13992 1.49e-04
312286 7375 1.49e-04
321388 8194 1.49e-04
299759 5967 1.49e-04
316729 7753 1.49e-04
373648 15385 1.49e-04
318585 7911 1.49e-04
337451 9835 1.49e-04
367498 14575 1.48e-04
409581 17705 1.48e-04
309757 7083 1.48e-04
384863 16504 1.48e-04
408146 17652 1.48e-04
362795 13747 1.48e-04
357981 12726 1.48e-04
378786 15881 1.48e-04
294016 5330 1.48e-04
386759 16701 1.48e-04
228280 1021 1.48e-04
316176 7708 1.48e-04
263331 3207 1.48e-04
397552 17232 1.47e-04
381599 16201 1.47e-04
216181 446 1.47e-04
261890 2894 1.47e-04
261937 2903 1.47e-04
259607 2585 1.47e-04
298556 5841 1.47e-04
299767 5969 1.47e-04
266718 3771 1.47e-04
351697 11564 1.47e-04
292807 5249 1.46e-04
339527 10059 1.46e-04
306124 6676 1.46e-04
377958 15787 1.46e-04
338018 9895 1.46e-04
309503 7047 1.46e-04
271450 4071 1.45e-04
265944 3700 1.45e-04
307940 6885 1.45e-04
236147 1316 1.45e-04
216117 434 1.45e-04
272102 4098 1.45e-04
272233 4113 1.44e-04
256442 2313 1.44e-04
241261 1473 1.44e-04
266376 3740 1.44e-04
307900 6882 1.44e-04
356515 12414 1.44e-04
318977 7955 1.44e-04
357178 12558 1.44e-04
269260 3954 1.44e-04
379658 15973 1.44e-04
364555 14058 1.44e-04
391592 16958 1.44e-04
286091 4864 1.44e-04
402515 17433 1.44e-04
317334 7807 1.44e-04
297183 5701 1.44e-04
280772 4562 1.44e-04
219406 637 1.44e-04
395929 17158 1.43e-04
385638 16568 1.43e-04
364114 13984 1.43e-04
419782 18174 1.43e-04
228872 1056 1.43e-04
299300 5912 1.43e-04
381097 16134 1.43e-04
216160 443 1.42e-04
229319 1083 1.42e-04
299608 5951 1.42e-04
343741 10558 1.42e-04
211287 356 1.42e-04
364076 13979 1.42e-04
402608 17439 1.42e-04
265717 3665 1.42e-04
378624 15866 1.42e-04
250495 1891 1.42e-04
300589 6062 1.42e-04
360891 13339 1.41e-04
436786 18713 1.41e-04
230354 1131 1.41e-04
265709 3662 1.41e-04
225577 922 1.41e-04
359424 13036 1.41e-04
314214 7551 1.41e-04
362299 13631 1.41e-04
330341 9083 1.41e-04
264335 3398 1.41e-04
371376 15172 1.41e-04
369889 14956 1.40e-04
381066 16130 1.40e-04
321106 8163 1.40e-04
362608 13700 1.40e-04
300161 6018 1.40e-04
355988 12299 1.40e-04
301633 6180 1.40e-04
386456 16672 1.40e-04
361475 13453 1.40e-04
305995 6663 1.40e-04
334145 9517 1.40e-04
268638 3902 1.40e-04
265563 3644 1.40e-04
256682 2338 1.39e-04
384675 16486 1.39e-04
261427 2782 1.39e-04
314499 7570 1.39e-04
351908 11588 1.39e-04
368226 14678 1.39e-04
358622 12855 1.39e-04
345892 10808 1.39e-04
260947 2703 1.39e-04
286548 4888 1.39e-04
262186 2957 1.39e-04
362014 13564 1.39e-04
360876 13337 1.39e-04
362361 13648 1.38e-04
258494 2493 1.38e-04
359532 13064 1.38e-04
262238 2971 1.38e-04
261845 2880 1.38e-04
259915 2611 1.38e-04
420040 18188 1.38e-04
390158 16898 1.38e-04
299421 5927 1.38e-04
264634 3450 1.38e-04
250559 1894 1.38e-04
215567 377 1.38e-04
294800 5376 1.38e-04
231228 1165 1.38e-04
383199 16351 1.38e-04
261537 2809 1.38e-04
381339 16169 1.38e-04
219548 647 1.37e-04
331268 9162 1.37e-04
244869 1622 1.37e-04
285735 4842 1.37e-04
13034 65 1.37e-04
319096 7967 1.37e-04
365817 14279 1.37e-04
353415 11783 1.37e-04
346827 10915 1.37e-04
250151 1875 1.37e-04
370023 14982 1.37e-04
276925 4393 1.37e-04
332973 9370 1.36e-04
54666 115 1.36e-04
200691 287 1.36e-04
421592 18260 1.36e-04
263816 3293 1.36e-04
259271 2557 1.36e-04
303351 6385 1.36e-04
370343 15028 1.36e-04
301905 6214 1.36e-04
323856 8432 1.36e-04
325663 8603 1.36e-04
296870 5670 1.36e-04
375892 15563 1.36e-04
325120 8556 1.35e-04
225245 897 1.35e-04
358674 12860 1.35e-04
368880 14777 1.35e-04
352980 11731 1.35e-04
264255 3388 1.35e-04
236671 1321 1.35e-04
355689 12240 1.35e-04
329967 9042 1.35e-04
400113 17339 1.35e-04
350896 11458 1.35e-04
294117 5334 1.35e-04
427279 18412 1.35e-04
360021 13165 1.35e-04
315299 7634 1.34e-04
262735 3079 1.34e-04
392028 16980 1.34e-04
300406 6044 1.34e-04
391826 16971 1.34e-04
299443 5933 1.34e-04
304908 6548 1.34e-04
292408 5221 1.34e-04
266041 3721 1.34e-04
312988 7448 1.34e-04
328968 8936 1.34e-04
262726 3077 1.34e-04
354490 11935 1.34e-04
365048 14159 1.33e-04
358165 12766 1.33e-04
300873 6086 1.33e-04
240139 1434 1.33e-04
320866 8140 1.33e-04
360268 13219 1.33e-04
363411 13862 1.33e-04
363634 13904 1.33e-04
367197 14517 1.33e-04
238081 1360 1.33e-04
78429 137 1.33e-04
345195 10729 1.33e-04
418960 18123 1.33e-04
261837 2876 1.33e-04
367832 14621 1.33e-04
256707 2340 1.33e-04
345193 10728 1.33e-04
257770 2413 1.33e-04
43402 104 1.33e-04
382177 16266 1.33e-04
339933 10105 1.33e-04
359675 13101 1.33e-04
225740 937 1.33e-04
263851 3299 1.33e-04
434614 18659 1.33e-04
361562 13471 1.33e-04
394624 17107 1.33e-04
367034 14490 1.32e-04
221138 703 1.32e-04
247461 1748 1.32e-04
276052 4341 1.32e-04
355556 12208 1.32e-04
263360 3212 1.32e-04
348918 11188 1.32e-04
242104 1489 1.32e-04
366927 14466 1.32e-04
332256 9286 1.32e-04
369554 14892 1.32e-04
355388 12171 1.32e-04
257627 2402 1.32e-04
275015 4298 1.32e-04
268097 3865 1.32e-04
329418 8986 1.32e-04
332111 9264 1.32e-04
300134 6013 1.32e-04
417914 18070 1.32e-04
346067 10832 1.32e-04
243457 1551 1.32e-04
358490 12826 1.32e-04
262160 2953 1.32e-04
357206 12563 1.32e-04
280704 4557 1.32e-04
216254 460 1.32e-04
369689 14921 1.31e-04
254436 2172 1.31e-04
365435 14217 1.31e-04
313756 7508 1.31e-04
217233 537 1.31e-04
326948 8726 1.31e-04
232975 1211 1.31e-04
317310 7802 1.31e-04
296273 5573 1.31e-04
419425 18153 1.31e-04
304643 6521 1.31e-04
363458 13872 1.31e-04
258080 2444 1.31e-04
255189 2240 1.30e-04
258091 2446 1.30e-04
438144 18738 1.30e-04
358511 12831 1.30e-04
329127 8952 1.30e-04
263635 3253 1.30e-04
336740 9750 1.30e-04
349437 11257 1.30e-04
332118 9266 1.30e-04
350767 11442 1.30e-04
282486 4670 1.30e-04
268712 3913 1.30e-04
378306 15820 1.30e-04
316328 7717 1.30e-04
311596 7302 1.30e-04
265724 3668 1.30e-04
250092 1869 1.30e-04
387233 16751 1.30e-04
272227 4112 1.30e-04
217958 567 1.30e-04
228347 1026 1.30e-04
276571 4376 1.29e-04
295598 5460 1.29e-04
216185 447 1.29e-04
314649 7584 1.29e-04
359552 13071 1.29e-04
358695 12862 1.29e-04
381247 16156 1.29e-04
289352 5034 1.29e-04
231887 1187 1.29e-04
366249 14348 1.29e-04
283033 4702 1.29e-04
228307 1024 1.29e-04
308165 6902 1.29e-04
347244 10968 1.28e-04
308928 6992 1.28e-04
335357 9672 1.28e-04
450560 19010 1.28e-04
298048 5791 1.28e-04
363804 13934 1.28e-04
248564 1796 1.28e-04
313420 7480 1.28e-04
333142 9384 1.28e-04
362441 13665 1.28e-04
290597 5115 1.28e-04
349259 11230 1.28e-04
361636 13487 1.28e-04
262958 3126 1.28e-04
319635 8018 1.28e-04
281821 4617 1.28e-04
268704 3911 1.28e-04
279242 4496 1.28e-04
328327 8867 1.28e-04
280326 4536 1.28e-04
330237 9069 1.28e-04
252034 1977 1.28e-04
245451 1638 1.27e-04
257497 2387 1.27e-04
385269 16541 1.27e-04
262493 3033 1.27e-04
309597 7066 1.27e-04
337691 9859 1.27e-04
320709 8129 1.27e-04
459775 19290 1.27e-04
358162 12765 1.27e-04
366974 14477 1.27e-04
263642 3255 1.27e-04
265734 3673 1.27e-04
205402 320 1.27e-04
376889 15666 1.27e-04
263686 3267 1.27e-04
350159 11363 1.27e-04
264606 3447 1.26e-04
366581 14411 1.26e-04
346316 10858 1.26e-04
314414 7562 1.26e-04
353624 11812 1.26e-04
381045 16127 1.26e-04
347168 10954 1.26e-04
348258 11095 1.26e-04
343282 10505 1.26e-04
381768 16223 1.26e-04
358153 12759 1.26e-04
263826 3295 1.26e-04
298386 5827 1.26e-04
222139 774 1.26e-04
255084 2232 1.26e-04
367408 14557 1.26e-04
312455 7399 1.26e-04
369081 14812 1.26e-04
308815 6978 1.26e-04
216274 466 1.26e-04
375081 15487 1.26e-04
361965 13556 1.26e-04
306157 6679 1.26e-04
345555 10769 1.26e-04
348068 11073 1.26e-04
337797 9872 1.25e-04
389338 16860 1.25e-04
233146 1223 1.25e-04
304283 6484 1.25e-04
293255 5264 1.25e-04
393566 17052 1.25e-04
382544 16300 1.25e-04
339179 10015 1.25e-04
327513 8773 1.25e-04
359300 12998 1.25e-04
265174 3580 1.25e-04
363998 13965 1.25e-04
228841 1051 1.25e-04
334044 9499 1.25e-04
391137 16932 1.25e-04
324960 8546 1.25e-04
356480 12410 1.25e-04
263043 3145 1.25e-04
326267 8660 1.25e-04
264552 3438 1.25e-04
340989 10226 1.25e-04
343463 10523 1.25e-04
262457 3024 1.25e-04
419199 18139 1.25e-04
371472 15185 1.24e-04
431822 18578 1.24e-04
293350 5277 1.24e-04
276414 4365 1.24e-04
348634 11142 1.24e-04
265605 3652 1.24e-04
227758 1014 1.24e-04
344460 10641 1.24e-04
331746 9225 1.24e-04
319984 8049 1.24e-04
349595 11282 1.24e-04
401802 17404 1.24e-04
219252 622 1.24e-04
263431 3230 1.24e-04
356954 12498 1.24e-04
447173 18944 1.24e-04
450353 19003 1.24e-04
261597 2820 1.23e-04
427562 18424 1.23e-04
222115 770 1.23e-04
327070 8732 1.23e-04
377783 15759 1.23e-04
403932 17487 1.23e-04
279022 4481 1.23e-04
285039 4814 1.23e-04
228434 1027 1.23e-04
353030 11738 1.23e-04
346032 10825 1.23e-04
304895 6546 1.23e-04
421655 18262 1.23e-04
335612 9706 1.23e-04
216252 459 1.23e-04
372025 15260 1.23e-04
294288 5343 1.23e-04
411940 17803 1.23e-04
357922 12721 1.23e-04
278175 4422 1.23e-04
308576 6949 1.23e-04
343040 10478 1.22e-04
355537 12205 1.22e-04
347184 10958 1.22e-04
296271 5572 1.22e-04
379258 15933 1.22e-04
262630 3060 1.22e-04
312987 7447 1.22e-04
285930 4854 1.22e-04
315768 7676 1.22e-04
417281 18020 1.22e-04
355192 12125 1.22e-04
312150 7361 1.22e-04
261991 2911 1.22e-04
355195 12126 1.22e-04
263864 3302 1.22e-04
345731 10788 1.22e-04
260433 2664 1.22e-04
360129 13183 1.22e-04
264613 3449 1.21e-04
227868 1015 1.21e-04
339467 10052 1.21e-04
434516 18657 1.21e-04
308024 6893 1.21e-04
345344 10745 1.21e-04
335084 9641 1.21e-04
216144 442 1.21e-04
357721 12656 1.21e-04
419081 18131 1.21e-04
450040 18996 1.21e-04
347858 11044 1.21e-04
319060 7964 1.21e-04
378690 15869 1.21e-04
342307 10404 1.21e-04
302100 6235 1.21e-04
260356 2653 1.21e-04
308610 6956 1.21e-04
322570 8311 1.20e-04
368349 14697 1.20e-04
355480 12191 1.20e-04
233946 1256 1.20e-04
441600 18822 1.20e-04
365891 14289 1.20e-04
418379 18090 1.20e-04
464265 19364 1.20e-04
333666 9445 1.20e-04
273550 4201 1.20e-04
351416 11523 1.20e-04
296140 5555 1.20e-04
306697 6739 1.20e-04
262545 3042 1.20e-04
352035 11601 1.20e-04
262551 3044 1.20e-04
301178 6121 1.20e-04
379865 15994 1.20e-04
272371 4126 1.20e-04
343392 10516 1.20e-04
326804 8711 1.20e-04
332565 9321 1.20e-04
308774 6976 1.20e-04
293414 5285 1.20e-04
306884 6754 1.20e-04
451575 19058 1.20e-04
364794 14108 1.20e-04
364700 14091 1.19e-04
160382 168 1.19e-04
281741 4614 1.19e-04
320147 8064 1.19e-04
264607 3448 1.19e-04
257248 2374 1.19e-04
369855 14948 1.19e-04
354927 12063 1.19e-04
243563 1553 1.19e-04
356489 12412 1.19e-04
419471 18157 1.19e-04
345530 10768 1.19e-04
358417 12810 1.19e-04
296930 5676 1.18e-04
